발생년,발생년0일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2015,2015050414,30,0,0,1,2,0,1,0,전남,담양군,0,1,1,0,1,0,0,0,B,0,C,961353,1697807,127.0750537,35.27499136
2015,2015050412,2,0,0,1,1,0,0,0,부산,서구,1,6,6,0,1,0,0,0,C,12,12,1138158,1681565,129.0161856,35.1197972
2015,2015050410,0,0,0,1,3,0,2,0,경북,포항시,0,11,11,0,8,1,2,0,B,1,B,1171701,1777155,129.4044024,35.97606192
2015,2015050404,45,1,0,1,1,0,0,0,경기,가평군,0,11,11,0,0,2/불명,9,1,B,1,C,981989,1985574,127.2952187,37.86980038
2015,2015050318,25,1,6,1,5,2,2,0,대구,수성구,0,5,19,0,0,0,0,0,D,0,C,1101598,1761716,128.625072,35.84671228
2015,2015050317,50,0,6,1,4,2,0,1,전남,여수시,0,1,1,0,1,0,0,0,C,0,A,1007725,1643518,127.5844369,34.786163
2015,2015050313,20,0,6,1,1,0,0,0,경북,경주시,2,11,11,0,0,0,0,7,7,,,1159065,1762637,129.2614103,35.84737102
2015,2015050310,16,0,6,1,1,0,0,0,경북,경산시,2,11,11,0,0,0,0,1,B,,,1118438,1765203,128.8120313,35.87625289
2015,2015050308,25,0,6,2,3,1,0,0,울산,울주군,1,9,9,0,0,0,0,0,D,12,12,1155984,1722592,129.2195477,35.48696652
2015,2015050308,25,0,6,1,14,4,9,0,경남,김해시,0,11,11,0,0,0,0,1,C,4,D,1120166,1688850,128.8198466,35.18777901
2015,2015050304,0,1,6,1,4,1,1,1,충북,충주시,2,4,4,0,0,0,0,0,D,,,1033569,1901716,127.8868677,37.11262912
2015,2015050302,50,1,6,1,3,1,1,0,전남,나주시,2,4,4,0,0,0,0,0,B,,,930717,1677622,126.73991,35.09134379
2015,2015050300,30,1,6,1,2,1,0,0,경기,이천시,0,5,19,0,0,1,1,0,A,1,D,997552,1918268,127.4723915,37.26330827
2015,2015050220,55,1,5,1,1,0,0,0,전남,보성군,1,0,0,0,0,0,0,1,B,12,12,961099,1630141,127.0754208,34.66482123
2015,2015050219,50,1,5,1,2,0,1,0,경기,시흥시,0,5,18,0,0,1,1,1,B,1,C,932244,1930226,126.734788,37.36862484
2015,2015050218,20,1,5,1,1,0,0,0,전북,익산시,2,18,20,0,0,1,2,0,C,,,947906,1785358,126.9216323,36.06358828
2015,2015050217,30,0,5,1,1,0,0,0,전남,보성군,1,0,0,0,0,0,0,1,B,12,12,961609,1641474,127.0804712,34.76703719
2015,2015050215,40,0,5,1,3,1,1,0,세종,세종,0,1,1,0,1,0,0,0,C,1,C,980388,1825472,127.2812133,36.42658619
2015,2015050215,30,0,5,1,1,0,0,0,경남,사천시,2,2,2,0,0,0,0,0,A,,,1037567,1681721,127.9123376,35.12998655
2015,2015050214,27,0,5,1,2,1,0,0,경기,용인시,0,10,10,0,2,1,2,7,7,7,7,966357,1925925,127.1202317,37.33172202
2015,2015050213,13,0,5,1,2,0,1,0,경남,사천시,0,1,1,0,1,0,0,1,B,7,7,1050297,1659460,128.0507098,34.92870367
2015,2015050206,45,0,5,1,1,0,0,0,대구,달서구,1,0,0,0,9,0,0,0,C,12,12,1094929,1757357,128.5507145,35.80808599
2015,2015050202,50,1,5,1,1,0,0,0,전북,전주시,1,9,9,0,0,0,0,0,B,12,12,969078,1761362,127.157564,35.84829986
2015,2015050202,5,1,5,1,1,0,0,0,서울,강남구,2,11,11,0,0,0,0,2,B,,,960148,1942870,127.049231,37.48421054
2015,2015050122,8,1,4,1,1,0,0,0,경기,연천군,2,4,4,0,0,0,0,0,B,,,958237,2003613,127.024122,38.03160046
2015,2015050116,0,0,4,2,4,2,0,0,충남,청양군,2,18,21,0,0,0,0,0,D,,,941919,1838707,126.8510847,36.54433733
2015,2015050115,0,0,4,1,7,4,2,0,강원,횡성군,0,5,18,0,0,0,10,0,D,0,A,1069754,1948241,128.2910914,37.53206161
2015,2015050111,15,0,4,1,2,0,1,0,경북,영덕군,2,4,4,0,0,1,1,8,8,,,1169134,1842851,129.3901645,36.56847407
2015,2015050109,48,0,4,1,1,0,0,0,광주,광산구,0,10,10,0,5,1,2,7,7,4,B,938737,1691780,126.8268393,35.21952023
2015,2015050108,15,0,4,1,2,1,0,0,경남,의령군,2,4,4,0,0,1,2,0,B,,,1068101,1716136,128.2503181,35.43867717
2015,2015050107,0,0,4,1,1,0,0,0,전남,함평군,0,5,18,0,1,1,1,1,B,7,7,903987,1681633,126.446233,35.12531335
2015,2015050107,40,0,4,1,2,0,1,0,충북,단양군,0,5,18,0,5,2/불명,9,0,C,1,D,1082097,1879095,128.4215494,36.90662019
2015,2015043022,55,1,3,1,1,0,0,0,경기,포천시,1,11,11,0,0,0,0,0,C,12,12,980251,2010693,127.2747672,38.0961583
2015,2015043021,23,1,3,1,1,0,0,0,경기,화성시,1,6,6,0,0,0,0,0,C,12,12,930758,1911093,126.7197894,37.19606629
2015,2015043021,2,1,3,1,5,0,4,0,강원,춘천시,0,10,10,0,2,1,2,0,C,4,D,1017814,1979622,127.7023948,37.81615837
2015,2015043021,20,1,3,1,4,3,0,0,전북,완주군,0,10,10,0,2,1,2,0,C,0,C,966204,1773247,127.1252326,35.95535891
2015,2015043020,50,1,3,1,1,0,0,0,경기,파주시,1,11,11,0,0,0,0,0,C,12,12,937634,1977480,126.7916324,37.79489641
2015,2015043016,20,0,3,1,1,0,0,0,충남,보령시,1,0,0,0,2,1,2,0,D,12,12,914493,1813989,126.5474239,36.31946735
2015,2015043014,25,0,3,1,1,0,0,0,경남,창원시(통합),1,0,0,0,0,0,0,9,D,12,12,1098797,1692392,128.5856061,35.2220423
2015,2015043013,10,0,3,1,1,0,0,0,충남,공주시,2,4,4,0,0,0,0,0,C,,,978857,1816403,127.2643807,36.34479404
2015,2015043013,55,0,3,1,1,0,0,0,광주,북구,0,10,10,0,6,1,2,0,B,2,B,946057,1686227,126.9076313,35.16987118
2015,2015043013,15,0,3,1,1,0,0,0,경북,경산시,0,11,11,0,7,1,2,3,3,0,B,1120360,1770002,128.8340434,35.91927497
2015,2015043011,0,0,3,1,5,1,3,0,경기,여주시,0,5,18,0,5,0,0,1,B,1,D,1009881,1911985,127.6113544,37.20662374
2015,2015043009,55,0,3,1,1,0,0,0,인천,중구,2,4,4,0,0,1,2,0,C,,,900465,1941382,126.3744367,37.4662971
2015,2015042923,50,1,2,1,1,0,0,0,경남,통영시,1,6,6,0,0,0,0,0,D,12,12,1086862,1654333,128.4504943,34.88000295
2015,2015042922,11,1,2,1,1,0,0,0,전남,목포시,0,10,10,0,0,1,1,4,C,3,3,902949,1645943,126.4389991,34.80343496
2015,2015042921,20,1,2,1,2,1,0,0,경북,구미시,0,11,11,0,1,0,4,1,C,1,C,1075654,1809050,128.342343,36.27576895
2015,2015042920,24,1,2,1,1,0,0,0,경북,영천시,1,9,9,0,0,0,0,4,B,12,12,1121967,1777856,128.8530576,35.98986774
2015,2015042919,46,1,2,1,1,0,0,0,강원,태백시,0,5,19,0,0,0,0,7,7,1,C,1132694,1906375,128.9941738,37.14668739
2015,2015042918,5,1,2,1,1,0,0,0,경남,김해시,0,10,10,0,0,1,2,1,C,2,B,1118246,1704166,128.8009679,35.3260766
2015,2015042918,30,1,2,1,1,0,0,0,전남,보성군,2,4,4,0,0,0,0,0,C,,,985732,1649019,127.3439525,34.83569869
2015,2015042917,40,0,2,1,5,0,4,0,전북,전주시,0,10,10,0,0,1,1,0,C,4,D,963761,1758812,127.0987995,35.82512692
2015,2015042915,12,0,2,1,1,0,0,0,경기,평택시,1,11,11,0,0,0,0,0,B,12,12,957375,1891112,127.02083,37.01755412
2015,2015042914,15,0,2,1,1,0,0,0,전북,김제시,1,9,9,0,0,0,0,0,C,12,12,938450,1762662,126.8182997,35.85857486
2015,2015042910,50,0,2,1,1,0,0,0,경기,남양주시,2,4,4,0,0,0,0,0,C,,,966682,1961482,127.1222898,37.65222617
2015,2015042908,0,0,2,1,1,0,0,0,충남,서산시,2,4,4,0,0,0,0,1,B,,,901127,1858327,126.3928662,36.71782791
2015,2015042906,55,0,2,1,2,1,0,0,충남,홍성군,0,5,19,0,0,0,0,1,B,1,B,931605,1847936,126.7350386,36.62684719
2015,2015042905,10,1,2,1,1,0,0,0,경북,영양군,2,4,4,0,0,0,0,1,B,,,1141522,1840819,129.0813289,36.55465527
2015,2015042901,55,1,2,1,1,0,0,0,서울,서초구,1,11,11,0,0,0,0,0,C,12,12,962214,1939937,127.0727496,37.45786091
2015,2015042900,57,1,2,1,2,1,0,0,경북,구미시,2,4,4,0,0,0,0,0,A,,,1082215,1793741,128.4137803,36.13722944
2015,2015042823,25,1,1,1,2,1,0,0,부산,남구,0,5,18,0,0,1,2,0,C,9,D,1143863,1681777,129.0788101,35.12090892
2015,2015042820,43,1,1,1,1,0,0,0,경기,파주시,1,11,11,0,0,0,0,4,D,12,12,929646,1969609,126.7016732,37.72337946
2015,2015042819,50,1,1,1,1,0,0,0,충남,홍성군,1,6,6,0,0,0,0,4,B,12,12,914562,1848070,126.5444285,36.62667883
2015,2015042819,30,1,1,1,1,0,0,0,경기,파주시,1,0,0,0,3,0,0,0,B,12,12,930459,1969856,126.7108741,37.72566765
2015,2015042815,30,0,1,1,1,0,0,0,부산,강서구,1,6,6,0,0,1,2,0,A,12,12,1130243,1680062,128.9291123,35.10730378
2015,2015042815,40,0,1,1,1,0,0,0,경기,화성시,1,7,7,0,3,0,0,4,D,12,12,962514,1913378,127.0774848,37.21847913
2015,2015042815,0,0,1,1,1,0,0,0,전북,전주시,1,6,6,0,5,1,1,0,C,12,12,968136,1757186,127.1472989,35.81061874
2015,2015042813,25,0,1,1,1,0,0,0,대구,달성군,0,10,10,0,9,0,0,0,D,3,3,1090615,1756536,128.5028789,35.80109263
2015,2015042812,55,0,1,1,31,8,22,0,서울,양천구,0,5,19,0,0,0,0,4,D,4,D,944829,1950719,126.8753753,37.55416626
2015,2015042809,10,0,1,1,1,0,0,0,경남,거창군,0,1,1,0,1,0,0,2,C,1,B,1028474,1754107,127.8150682,35.78296236
2015,2015042808,19,0,1,1,2,1,0,0,전북,완주군,0,11,11,0,2,1,2,0,D,7,7,973752,1776118,127.208837,35.98147566
2015,2015042806,45,0,1,2,15,1,12,0,부산,북구,0,5,19,0,0,0,0,0,C,4,D,1139246,1691663,129.0298259,35.2106704
2015,2015042723,10,1,0,1,1,0,0,0,대구,북구,1,0,0,0,0,0,0,0,B,12,12,1098920,1767522,128.5961421,35.89932434
2015,2015042722,15,1,0,2,2,0,0,0,강원,춘천시,0,5,18,0,4,0,0,0,C,0,C,1024240,1991744,127.7758105,37.92526582
2015,2015042721,10,1,0,1,1,0,0,0,전북,전주시,1,0,0,0,0,0,0,1,B,12,12,967873,1758529,127.1443339,35.82271872
2015,2015042719,54,1,0,1,1,0,0,0,전남,여수시,1,0,0,0,0,0,5,0,C,12,12,1010205,1649619,127.6116183,34.84115818
2015,2015042718,30,1,0,1,1,0,0,0,대구,달성군,1,11,11,0,0,1,1,0,C,12,12,1088586,1756519,128.4804241,35.80112458
2015,2015042717,0,0,0,1,1,0,0,0,충남,천안시,0,1,1,0,0,2/불명,9,0,B,3,3,967017,1865910,127.1303161,36.79076168
2015,2015042716,20,0,0,1,3,1,1,0,강원,평창군,1,11,11,0,0,0,0,4,B,12,12,1092943,1961525,128.5535987,37.64847542
2015,2015042711,5,0,0,1,1,0,0,0,전남,목포시,1,0,0,0,0,1,1,4,D,12,12,901620,1646267,126.4244342,34.80622866
2015,2015042711,10,0,0,1,1,0,0,0,경남,거제시,1,6,6,0,1,1,1,1,C,12,12,1105654,1658318,128.656597,34.91414939
2015,2015042706,50,0,0,1,1,0,0,0,인천,연수구,1,11,11,0,9,0,0,9,D,12,12,923681,1936240,126.6374691,37.42216267
2015,2015042705,0,1,0,1,1,0,0,0,경기,안양시,1,0,0,0,0,0,0,0,C,12,12,952050,1929793,126.9584869,37.36595765
2015,2015042623,42,1,6,1,1,0,0,0,경기,수원시,0,10,10,0,6,1,2,2,B,1,B,957302,1920437,127.0183358,37.28188293
2015,2015042621,57,1,6,1,1,0,0,0,충남,청양군,0,1,1,0,1,0,0,2,C,0,C,930173,1826027,126.7210068,36.42924879
2015,2015042620,20,1,6,1,1,0,0,0,서울,강북구,1,11,11,0,0,0,0,1,A,12,12,956915,1960810,127.011609,37.64576289
2015,2015042620,25,1,6,1,1,0,0,0,전북,군산시,2,18,20,0,0,0,0,1,B,,,937425,1768805,126.8064652,35.91389185
2015,2015042619,0,1,6,1,1,0,0,0,강원,속초시,2,2,2,0,0,0,0,7,7,,,1091298,2023039,128.5427397,38.20301363
2015,2015042619,45,1,6,1,1,0,0,0,강원,양양군,1,0,0,0,4,1,1,1,C,12,12,1099191,2008715,128.6308782,38.07310593
2015,2015042619,24,1,6,1,1,0,0,0,경기,구리시,1,7,7,0,9,0,5,1,B,12,12,968433,1959280,127.1422349,37.63244083
2015,2015042615,0,0,6,1,1,0,0,0,경기,양평군,2,11,11,0,0,0,0,3,3,,,986998,1956079,127.3526975,37.60403915
2015,2015042612,20,0,6,1,1,0,0,0,경북,영주시,0,10,10,0,0,1,2,8,8,2,C,1094875,1872820,128.5641781,36.8488642
2015,2015042606,5,0,6,2,2,0,0,0,경기,안산시,0,10,10,0,0,1,2,7,7,4,D,940459,1924911,126.8279861,37.32128309
2015,2015042603,50,1,6,1,1,0,0,0,강원,원주시,1,0,0,0,0,0,0,0,C,12,12,1039574,1927555,127.9468038,37.34618042
2015,2015042600,40,1,6,1,1,0,0,0,충북,충주시,2,4,4,0,0,0,0,1,B,,,1048839,1871109,128.0477307,36.83694194
2015,2015042523,19,1,5,1,1,0,0,0,강원,원주시,1,0,0,0,0,0,0,0,C,12,12,1040687,1925199,127.9592403,37.32489619
2015,2015042522,52,1,5,1,3,2,0,0,대전,서구,0,10,10,0,1,0,0,0,C,0,C,989664,1813103,127.3848582,36.3152199
2015,2015042520,7,1,5,1,1,0,0,0,강원,철원군,1,0,0,0,4,0,0,0,C,12,12,993389,2021984,127.424498,38.19811197
2015,2015042520,29,1,5,1,1,0,0,0,서울,양천구,1,0,0,0,3,0,8,0,C,12,12,945175,1949906,126.8793531,37.5468593
2015,2015042518,56,1,5,1,1,0,0,0,강원,태백시,1,11,11,0,0,0,0,0,C,12,12,1134018,1901258,129.008237,37.10023271
2015,2015042516,35,0,5,1,2,0,0,1,대구,중구,0,11,11,0,0,2/불명,9,3,3,3,3,1100545,1764071,128.6137102,35.86804991
2015,2015042511,2,0,5,1,1,0,0,0,강원,춘천시,1,0,0,0,3,0,0,0,C,12,12,1020293,1984492,127.7306966,37.86000029
2015,2015042511,30,0,5,2,6,3,1,0,강원,횡성군,0,10,10,0,8,1,2,0,C,0,D,1050695,1939260,128.0731615,37.45114109
2015,2015042503,0,1,5,1,1,0,0,0,대구,수성구,2,4,4,0,0,0,0,0,C,,,1100827,1757631,128.6160198,35.80996773
2015,2015042502,0,1,5,1,2,0,1,0,부산,사하구,0,1,1,0,1,0,0,2,C,0,C,1134714,1678502,128.9779029,35.09265331
2015,2015042502,5,1,5,1,3,2,0,0,부산,기장군,2,4,4,0,0,0,0,0,C,,,1155450,1691513,129.2077561,35.20693855
2015,2015042500,40,1,5,1,2,1,0,0,울산,동구,0,11,11,0,8,1,2,2,C,0,C,1173550,1722908,129.413169,35.48690001
2015,2015042423,5,1,4,1,4,0,1,2,인천,부평구,0,1,1,0,1,0,0,1,B,4,D,931890,1943559,126.7295598,37.4887687
2015,2015042419,42,1,4,1,1,0,0,0,충남,보령시,1,0,0,0,0,0,0,4,B,12,12,919505,1814361,126.6032145,36.32325258
2015,2015042418,5,1,4,1,1,0,0,0,경북,김천시,2,2,2,0,0,0,0,7,7,,,1049502,1794140,128.0502362,36.14304861
2015,2015042417,55,0,4,1,1,0,0,0,전북,군산시,0,10,10,0,8,1,2,1,A,2,B,930781,1775819,126.7322223,35.97667669
2015,2015042415,40,0,4,1,1,0,0,0,전북,정읍시,0,10,10,0,8,1,2,2,C,1,B,935918,1724748,126.7932798,35.51659036
2015,2015042414,17,0,4,1,1,0,0,0,서울,용산구,0,1,1,0,0,0,0,10,10,0,C,955279,1947015,126.9939071,37.52134776
2015,2015042413,50,0,4,1,1,0,0,0,전남,구례군,1,11,11,0,0,0,0,1,B,12,12,997385,1690601,127.4712691,35.21075719
2015,2015042402,30,1,4,1,1,0,0,0,대전,서구,0,5,18,0,0,0,0,0,C,1,D,983094,1811685,127.3117003,36.30234312
2015,2015042401,26,1,4,1,3,0,2,0,서울,송파구,0,10,10,0,2,1,2,2,C,0,C,967651,1944404,127.1340288,37.49833055
2015,2015042321,57,1,3,1,1,0,0,0,강원,원주시,1,0,0,0,0,1,1,0,C,12,12,1040569,1934885,127.9584394,37.41220688
2015,2015042319,40,1,3,1,1,0,0,0,경기,의정부시,1,11,11,0,0,1,1,0,C,12,12,960961,1970289,127.0569632,37.73137909
2015,2015042319,30,1,3,1,1,0,0,0,경기,시흥시,1,0,0,0,0,0,0,1,C,12,12,937370,1937981,126.7920177,37.43888198
2015,2015042314,46,0,3,1,1,0,0,0,경북,경주시,1,0,0,0,0,0,5,6,6,12,12,1162935,1754451,129.3025776,35.7729651
2015,2015042313,23,0,3,1,1,0,0,0,전북,군산시,0,1,1,0,7,1,2,3,3,0,B,929270,1773921,126.7156329,35.95945754
2015,2015042312,25,0,3,1,3,2,0,0,충남,공주시,2,2,2,0,0,0,0,0,D,,,968745,1827057,127.1512646,36.44056651
2015,2015042311,5,0,3,1,2,0,1,0,경기,안성시,0,11,11,0,5,1,1,1,A,1,C,987761,1893937,127.362367,37.04390727
2015,2015042311,10,0,3,1,1,0,0,0,전북,남원시,2,2,2,0,0,2/불명,9,2,D,,,997179,1717417,127.4689134,35.45255504
2015,2015042311,50,0,3,1,2,1,0,0,경북,청송군,0,1,1,0,1,0,0,1,A,0,B,1140149,1825219,129.0631651,36.41427299
2015,2015042310,25,0,3,2,3,1,0,0,강원,원주시,0,10,10,0,9,0,0,4,C,3,3,1038530,1933247,127.9353134,37.39752978
2015,2015042309,0,0,3,1,1,0,0,0,경기,화성시,0,11,11,0,0,0,0,7,7,6,6,937752,1893773,126.8000301,37.04044398
2015,2015042309,40,0,3,1,1,0,0,0,충남,천안시,1,0,0,0,0,1,2,0,B,12,12,966753,1867216,127.1273001,36.80252545
2015,2015042300,45,1,3,1,2,1,0,0,경기,안양시,1,0,0,0,2,1,1,1,C,12,12,950899,1932097,126.945336,37.38666437
2015,2015042300,39,1,3,1,1,0,0,0,충남,천안시,2,4,4,0,0,0,0,0,B,,,967066,1859445,127.1311444,36.73248397
2015,2015042223,25,1,2,1,1,0,0,0,경기,화성시,1,0,0,0,0,0,0,0,C,12,12,959518,1912636,127.0437572,37.21166561
2015,2015042217,10,0,2,1,2,1,0,0,강원,인제군,0,1,1,0,1,0,0,2,C,1,B,1057698,1994030,128.1566732,37.94436026
2015,2015042213,50,0,2,1,2,0,1,0,경남,진주시,1,0,0,0,3,1,1,1,C,12,12,1053112,1689066,128.0834265,35.19551387
2015,2015042213,35,0,2,1,2,0,1,0,대구,서구,0,10,10,0,2,0,0,0,B,2,B,1095200,1762752,128.5543568,35.85669387
2015,2015042123,15,1,1,1,1,0,0,0,광주,남구,1,11,11,0,3,0,5,0,B,12,12,944202,1683128,126.8874714,35.14182713
2015,2015042123,10,1,1,1,1,0,0,0,충북,청주시,2,4,4,0,0,0,0,0,D,,,993214,1855685,127.4240306,36.69913542
2015,2015042123,40,1,1,1,2,0,1,0,경남,김해시,0,5,18,0,0,0,0,1,D,1,D,1116138,1693381,128.776254,35.2290995
2015,2015042122,52,1,1,1,1,0,0,0,경기,부천시,0,10,10,0,2,1,2,2,B,0,C,936014,1945171,126.7760655,37.50359257
2015,2015042122,50,1,1,1,1,0,0,0,경북,상주시,0,11,11,0,1,0,0,1,C,1,C,1058308,1822500,128.1502299,36.39822308
2015,2015042119,53,1,1,1,1,0,0,0,전남,영암군,0,11,11,0,0,0,0,0,C,1,B,930380,1643606,126.7390515,34.78460736
2015,2015042114,22,0,1,1,2,1,0,0,경기,광명시,0,5,18,0,0,0,0,1,A,9,A,944488,1939041,126.8723965,37.44889054
2015,2015042113,55,0,1,1,2,0,1,0,경남,고성군,0,10,10,0,5,1,1,1,B,0,A,1071682,1665195,128.2853341,34.97912744
2015,2015042111,5,0,1,1,1,0,0,0,충북,충주시,1,11,11,0,0,0,0,1,B,12,12,1038065,1893760,127.928044,37.04161944
2015,2015042107,37,0,1,1,1,0,0,0,강원,철원군,2,4,4,0,0,0,0,0,C,,,1003702,2030465,127.5423236,38.27456394
2015,2015042106,30,0,1,1,1,0,0,0,경북,상주시,2,4,4,0,0,0,0,0,B,,,1061714,1827741,128.188627,36.44525607
2015,2015042106,25,0,1,1,1,0,0,0,울산,울주군,0,5,18,0,5,0,0,0,D,8,8,1168501,1708523,129.354562,35.35813093
2015,2015042105,22,1,1,1,1,0,0,0,광주,북구,1,0,0,0,0,0,5,1,B,12,12,945362,1685041,126.9000782,35.15913981
2015,2015042021,18,1,0,1,1,0,0,0,경기,수원시,2,11,11,0,0,0,0,3,3,,,956136,1921164,127.00514,37.28838161
2015,2015042016,10,0,0,1,1,0,0,0,강원,횡성군,2,18,20,0,0,0,0,6,6,,,1068707,1954352,128.278203,37.58599937
2015,2015042015,25,0,0,1,1,0,0,0,서울,광진구,0,10,10,0,5,0,0,4,A,7,7,962615,1951818,127.0766792,37.56496546
2015,2015042015,20,0,0,1,3,0,2,0,전남,해남군,0,1,1,0,1,0,0,0,C,1,B,924212,1607059,126.674909,34.45462061
2015,2015042014,22,0,0,1,1,0,0,0,서울,구로구,0,11,11,0,0,1,1,0,C,7,7,947083,1942791,126.901464,37.48284229
2015,2015042013,23,0,0,1,1,0,0,0,서울,서대문구,1,0,0,0,0,0,0,4,D,12,12,950716,1954760,126.9417508,37.59092208
2015,2015042011,25,0,0,1,1,0,0,0,경기,포천시,2,4,4,0,0,0,0,0,C,,,987344,2000806,127.3558358,38.00717603
2015,2015042007,50,0,0,1,1,0,0,0,경북,성주군,2,18,21,0,0,2/불명,9,0,C,,,1074054,1768889,128.3207565,35.91384693
2015,2015042005,45,1,0,1,1,0,0,0,대구,수성구,1,0,0,0,3,0,8,0,C,12,12,1102739,1759064,128.6373636,35.8226871
2015,2015042005,40,1,0,1,1,0,0,0,울산,중구,1,0,0,0,0,0,0,0,C,12,12,1161542,1730148,129.2822976,35.55417489
2015,2015042004,50,1,0,1,1,0,0,0,전남,목포시,1,9,9,0,0,0,0,0,C,12,12,900941,1646883,126.4169393,34.81171675
2015,2015042004,50,1,0,1,1,0,0,0,충북,청주시,1,0,0,0,3,0,5,1,B,12,12,995542,1847988,127.4501374,36.62976123
2015,2015042001,28,1,0,1,6,2,3,0,대전,대덕구,0,11,11,0,4,0,0,0,C,0,C,992580,1828428,127.4173022,36.4530204
2015,2015041923,14,1,6,1,1,0,0,0,경기,이천시,2,2,2,0,0,0,0,2,11,,,1007650,1900859,127.5860982,37.10635293
2015,2015041923,20,1,6,1,1,0,0,0,경기,구리시,1,0,0,0,0,0,0,4,C,12,12,968687,1955995,127.1452543,37.60284079
2015,2015041921,39,1,6,1,1,0,0,0,전북,고창군,2,4,4,0,0,0,0,0,C,,,926325,1714026,126.6884652,35.4192564
2015,2015041920,10,1,6,1,1,0,0,0,경기,파주시,0,5,19,0,0,0,0,0,A,1,C,939333,1980727,126.8106567,37.82427457
2015,2015041920,30,1,6,1,1,0,0,0,경북,경산시,1,0,0,0,0,0,0,0,D,12,12,1112068,1757829,128.7404455,35.81053318
2015,2015041913,10,0,6,1,1,0,0,0,경북,경주시,2,4,4,0,0,0,0,0,C,,,1164668,1744077,129.3196134,35.67918793
2015,2015041912,15,0,6,3,6,1,2,0,전남,여수시,2,4,4,0,0,0,0,0,C,,,1019646,1642694,127.7147177,34.7785723
2015,2015041908,20,0,6,1,4,2,1,0,부산,진구,0,10,10,0,1,1,1,0,C,0,C,1141974,1687378,129.0590491,35.17166387
2015,2015041906,50,0,6,2,3,0,1,0,충북,청주시,0,11,11,0,2,1,2,0,C,0,B,994867,1845791,127.4426022,36.60995187
2015,2015041906,5,0,6,1,6,5,0,0,경기,고양시,0,1,1,0,1,0,0,0,C,0,C,939083,1959346,126.8096075,37.63155823
2015,2015041905,30,1,6,1,1,0,0,0,강원,강릉시,0,5,19,0,0,1,2,0,D,0,D,1124915,1974978,128.9131431,37.75231725
2015,2015041904,13,1,6,1,1,0,0,0,충남,홍성군,1,6,6,0,0,0,0,0,C,12,12,925896,1845055,126.6715576,36.60043769
2015,2015041904,45,1,6,1,1,0,0,0,경남,김해시,1,0,0,0,0,0,5,0,C,12,12,1119048,1690795,128.807851,35.20544597
2015,2015041903,40,1,6,1,1,0,0,0,대구,달서구,1,0,0,0,4,0,0,0,C,12,12,1093074,1761793,128.5307025,35.84825307
2015,2015041902,19,1,6,1,3,2,0,0,경기,파주시,0,1,1,0,1,지하도로내,13,0,C,0,C,934681,1967917,126.7589541,37.70850321
2015,2015041821,20,1,5,1,2,0,1,0,전남,진도군,0,5,18,0,0,0,0,1,B,2,11,882999,1615716,126.2251234,34.52882095
2015,2015041820,40,1,5,1,1,0,0,0,경남,통영시,1,6,6,0,0,0,0,0,C,12,12,1083763,1649862,128.4161401,34.83995058
2015,2015041820,0,1,5,1,1,0,0,0,경북,성주군,1,0,0,0,0,2/불명,9,0,A,12,12,1078029,1765485,128.3644741,35.88285043
2015,2015041818,18,1,5,1,1,0,0,0,충남,당진시,2,4,4,0,0,0,0,1,B,,,938806,1864359,126.8142586,36.77537786
2015,2015041813,0,0,5,1,1,0,0,0,충남,아산시,2,18,21,0,0,0,0,2,D,,,963991,1866175,127.0963879,36.79304029
2015,2015041813,52,0,5,1,27,17,9,0,충남,당진시,0,10,10,0,4,1,2,0,C,4,D,921615,1886173,126.6193799,36.97073331
2015,2015041813,8,0,5,1,1,0,0,0,서울,마포구,1,11,11,0,0,0,0,6,6,12,12,948794,1951824,126.9201862,37.56435469
2015,2015041809,30,0,5,1,1,0,0,0,경기,안성시,2,2,2,0,0,0,0,2,D,,,1001283,1900355,127.5144389,37.10184011
2015,2015041808,0,0,5,1,1,0,0,0,충남,금산군,0,10,10,0,2,1,2,2,B,0,C,999990,1789498,127.4998889,36.10246142
2015,2015041804,0,1,5,1,3,1,1,0,서울,도봉구,0,10,10,0,2,1,2,2,C,0,C,959770,1961416,127.0439375,37.6513544
2015,2015041802,30,1,5,2,4,2,0,0,경북,경산시,0,10,10,0,2,1,2,7,7,2,B,1110867,1760452,128.7275188,35.83431368
2015,2015041800,48,1,5,1,1,0,0,0,대구,달서구,1,11,11,0,0,0,8,0,C,12,12,1093233,1757504,128.5319623,35.80957376
2015,2015041800,13,1,5,1,2,1,0,0,경기,용인시,1,11,11,0,0,0,0,1,C,12,12,964882,1918257,127.1039445,37.26254989
2015,2015041723,30,1,4,1,1,0,0,0,서울,강서구,1,11,11,0,0,1,1,1,B,12,12,942783,1951757,126.8521316,37.56339694
2015,2015041723,0,1,4,1,1,0,0,0,전북,완주군,0,11,11,0,0,0,0,1,B,1,D,975550,1762029,127.2292149,35.85449645
2015,2015041721,35,1,4,1,1,0,0,0,경기,부천시,1,0,0,0,3,0,5,0,C,12,12,936784,1946284,126.7846809,37.51367705
